"","county","GEOID","yearG","CAUSE","Ndeaths","YLL","m.YLL","Level","popTot","YLLper","cDeathRate"
"10998","Orange","06059011715","2001-2005",69,7,184.09,26.2985714285714,"gbd3",6556,561.592434411226,21.3544844417328
"10999","Orange","06059011715","2011-2015",69,28,528.65,18.8803571428571,"gbd3",6556,1612.721171446,85.4179377669311
"11000","Orange","06059011716","2006-2010",69,11,251.39,22.8536363636364,"gbd3",5539,907.708972738762,39.7183607149305
"11001","Orange","06059011716","2011-2015",69,7,168.12,24.0171428571429,"gbd3",5539,607.040982126738,25.2753204549558
"11002","Orange","06059011716","2001-2005",69,1,25.96,25.96,"gbd3",5539,93.735331287236,3.61076006499368
"11003","Orange","06059011717","2011-2015",69,8,297.8,37.225,"gbd3",3160,1884.81012658228,50.6329113924051
"11004","Orange","06059011717","2006-2010",69,13,278.52,21.4246153846154,"gbd3",3160,1762.78481012658,82.2784810126582
"11005","Orange","06059011717","2001-2005",69,4,72.14,18.035,"gbd3",3160,456.582278481013,25.3164556962025
"11006","Orange","06059011718","2011-2015",69,14,317.72,22.6942857142857,"gbd3",3280,1937.31707317073,85.3658536585366
"11007","Orange","06059011718","2001-2005",69,2,78.46,39.23,"gbd3",3280,478.414634146341,12.1951219512195
"11008","Orange","06059011718","2006-2010",69,23,450.7,19.595652173913,"gbd3",3280,2748.17073170732,140.243902439024
"11009","Orange","06059011720","2006-2010",69,9,156.41,17.3788888888889,"gbd3",6984,447.90950744559,25.7731958762887
"11010","Orange","06059011720","2011-2015",69,6,99.67,16.6116666666667,"gbd3",6984,285.423825887743,17.1821305841924
"11011","Orange","06059011720","2001-2005",69,2,30.65,15.325,"gbd3",6984,87.7720504009164,5.72737686139748
"11012","Orange","06059011721","2011-2015",69,11,296.32,26.9381818181818,"gbd3",5266,1125.40827952905,41.7774401823016
"11013","Orange","06059011721","2006-2010",69,10,222.27,22.227,"gbd3",5266,844.170148120015,37.9794910748196
"11014","Orange","06059011722","2011-2015",69,25,485.92,19.4368,"gbd3",2621,3707.89774895078,190.766882869134
"11015","Orange","06059011722","2001-2005",69,4,98.84,24.71,"gbd3",2621,754.215948111408,30.5227012590614
"11016","Orange","06059011722","2006-2010",69,13,278.5,21.4230769230769,"gbd3",2621,2125.14307516215,99.1987790919496
"11017","Orange","06059021802","2006-2010",69,39,669.27,17.1607692307692,"gbd3",7177,1865.04110352515,108.6805071757
"11018","Orange","06059021802","2001-2005",69,5,167.45,33.49,"gbd3",7177,466.629510937718,13.933398355859
"11019","Orange","06059021802","2011-2015",69,48,1033.87,21.5389583333333,"gbd3",7177,2881.06451163439,133.760624216246
"11020","Orange","06059021807","2006-2010",69,14,313.72,22.4085714285714,"gbd3",3930,1596.53944020356,71.2468193384224
"11021","Orange","06059021807","2011-2015",69,11,269.6,24.5090909090909,"gbd3",3930,1372.01017811705,55.9796437659033
"11022","Orange","06059021807","2001-2005",69,2,70.15,35.075,"gbd3",3930,356.997455470738,10.1781170483461
"11023","Orange","06059021809","2006-2010",69,18,354.3,19.6833333333333,"gbd3",3079,2301.39655732381,116.921078272166
"11024","Orange","06059021809","2011-2015",69,16,200.24,12.515,"gbd3",3079,1300.68203962325,103.929847353037
"11025","Orange","06059021809","2001-2005",69,1,21.31,21.31,"gbd3",3079,138.421565443326,6.49561545956479
"11026","Orange","06059021810","2006-2010",69,12,269.68,22.4733333333333,"gbd3",3955,1363.74209860936,60.6826801517067
"11027","Orange","06059021810","2011-2015",69,22,310.33,14.1059090909091,"gbd3",3955,1569.30467762326,111.251580278129
"11028","Orange","06059021810","2001-2005",69,1,10.7,10.7,"gbd3",3955,54.1087231352718,5.05689001264223
"11029","Orange","06059021812","2006-2010",69,11,222.53,20.23,"gbd3",6192,718.766149870801,35.5297157622739
"11030","Orange","06059021812","2011-2015",69,16,277.9,17.36875,"gbd3",6192,897.609819121447,51.6795865633075
"11031","Orange","06059021812","2001-2005",69,3,108.25,36.0833333333333,"gbd3",6192,349.644702842377,9.68992248062015
"11032","Orange","06059021813","2006-2010",69,1,22.23,22.23,"gbd3",97,4583.50515463918,206.185567010309
"11033","Orange","06059021814","2011-2015",69,23,617.38,26.8426086956522,"gbd3",6937,1779.96251982125,66.3110854836385
"11034","Orange","06059021814","2001-2005",69,2,46.42,23.21,"gbd3",6937,133.833069050022,5.76618134640334
"11035","Orange","06059021814","2006-2010",69,16,363.13,22.695625,"gbd3",6937,1046.93671615972,46.1294507712268
"11036","Orange","06059021815","2006-2010",69,25,614.77,24.5908,"gbd3",8403,1463.21551826729,59.5025586100202
"11037","Orange","06059021815","2001-2005",69,7,112.38,16.0542857142857,"gbd3",8403,267.475901463763,16.6607164108057
"11038","Orange","06059021815","2011-2015",69,28,593.18,21.185,"gbd3",8403,1411.82910865167,66.6428656432227
"11039","Orange","06059021816","2011-2015",69,21,462.96,22.0457142857143,"gbd3",5095,1817.31108930324,82.4337585868498
"11040","Orange","06059021816","2006-2010",69,20,303.01,15.1505,"gbd3",5095,1189.44062806673,78.5083415112856
"11041","Orange","06059021816","2001-2005",69,1,33.62,33.62,"gbd3",5095,131.972522080471,3.92541707556428
"11042","Orange","06059021817","2001-2005",69,1,40.41,40.41,"gbd3",3877,208.460149600206,5.15862780500387
"11043","Orange","06059021817","2011-2015",69,9,153.54,17.06,"gbd3",3877,792.055713180294,46.4276502450348
"11044","Orange","06059021817","2006-2010",69,8,187.16,23.395,"gbd3",3877,965.488779984524,41.269022440031
"11045","Orange","06059021820","2001-2005",69,2,30.43,15.215,"gbd3",4553,133.670107621349,8.78541620909291
"11046","Orange","06059021820","2006-2010",69,15,250.88,16.7253333333333,"gbd3",4553,1102.04260926861,65.8906215681968
"11047","Orange","06059021820","2011-2015",69,14,255.93,18.2807142857143,"gbd3",4553,1124.22578519657,61.4979134636503
"11048","Orange","06059021821","2001-2005",69,4,78,19.5,"gbd3",6746,231.248147050104,11.8588793359028
"11049","Orange","06059021821","2011-2015",69,16,343.43,21.464375,"gbd3",6746,1018.17373258227,47.435517343611
"11050","Orange","06059021821","2006-2010",69,8,206.82,25.8525,"gbd3",6746,613.163356062852,23.7177586718055
"11051","Orange","06059021822","2011-2015",69,21,482.67,22.9842857142857,"gbd3",8871,1088.19749746365,47.3452823807913
"11052","Orange","06059021822","2006-2010",69,14,353.72,25.2657142857143,"gbd3",8871,797.474918273025,31.5635215871942
"11053","Orange","06059021823","2006-2010",69,11,325.6,29.6,"gbd3",3674,1772.45508982036,59.8802395209581
"11054","Orange","06059021823","2001-2005",69,3,46.17,15.39,"gbd3",3674,251.333696243876,16.3309744148068
"11055","Orange","06059021823","2011-2015",69,19,298.86,15.7294736842105,"gbd3",3674,1626.89167120305,103.429504627109
"11056","Orange","06059021824","2001-2005",69,1,18.62,18.62,"gbd3",2676,139.162929745889,7.47384155455904
"11057","Orange","06059021824","2006-2010",69,8,156.14,19.5175,"gbd3",2676,1166.96562032885,59.7907324364723
"11058","Orange","06059021824","2011-2015",69,7,129.29,18.47,"gbd3",2676,966.292974588939,52.3168908819133
"11059","Orange","06059021825","2011-2015",69,10,225.92,22.592,"gbd3",3253,1388.99477405472,61.4817091915155
"11060","Orange","06059021825","2001-2005",69,2,29,14.5,"gbd3",3253,178.296956655395,12.2963418383031
"11061","Orange","06059021825","2006-2010",69,2,36.02,18.01,"gbd3",3253,221.457116507839,12.2963418383031
"11062","Orange","06059021826","2011-2015",69,1,10.03,10.03,"gbd3",2802,71.5917201998572,7.13775874375446
"11063","Orange","06059021827","2006-2010",69,8,159.02,19.8775,"gbd3",3209,991.087566220006,49.8597693985665
"11064","Orange","06059021827","2001-2005",69,1,46.28,46.28,"gbd3",3209,288.438765970707,6.23247117482082
"11065","Orange","06059021827","2011-2015",69,10,141.56,14.156,"gbd3",3209,882.268619507635,62.3247117482082
"11066","Orange","06059021828","2006-2010",69,9,188.54,20.9488888888889,"gbd3",4353,866.253158741098,41.3507925568573
"11067","Orange","06059021828","2011-2015",69,5,113.93,22.786,"gbd3",4353,523.455088444751,22.9726625315874
"11068","Orange","06059021828","2001-2005",69,3,112.98,37.66,"gbd3",4353,519.090282563749,13.7835975189524
"11069","Orange","06059021829","2006-2010",69,7,120.39,17.1985714285714,"gbd3",5477,439.620230052949,25.5614387438379
"11070","Orange","06059021829","2011-2015",69,10,219.95,21.995,"gbd3",5477,803.176921672448,36.5163410626255
"11071","Orange","06059021829","2001-2005",69,2,28,14,"gbd3",5477,102.245754975351,7.30326821252511
"11072","Orange","06059021830","2006-2010",69,15,434.92,28.9946666666667,"gbd3",5971,1456.77440964663,50.2428403952437
"11073","Orange","06059021830","2011-2015",69,21,422.83,20.1347619047619,"gbd3",5971,1416.27868028806,70.3399765533411
"11074","Orange","06059021830","2001-2005",69,3,52.35,17.45,"gbd3",5971,175.3475129794,10.0485680790487
"11075","Orange","06059021903","2006-2010",69,16,303.82,18.98875,"gbd3",3999,1519.47986996749,80.0200050012503
"11076","Orange","06059021903","2011-2015",69,14,270.85,19.3464285714286,"gbd3",3999,1354.58864716179,70.017504376094
"11077","Orange","06059021903","2001-2005",69,1,32.65,32.65,"gbd3",3999,163.290822705676,5.00125031257814
"11078","Orange","06059021905","2011-2015",69,14,276.87,19.7764285714286,"gbd3",5717,968.584922161973,48.9767360503761
"11079","Orange","06059021905","2001-2005",69,4,69.15,17.2875,"gbd3",5717,241.910092705965,13.9933531572503
"11080","Orange","06059021905","2006-2010",69,21,548.04,26.0971428571429,"gbd3",5717,1917.22931607486,73.4651040755641
"11081","Orange","06059021912","2006-2010",69,5,56.4,11.28,"gbd3",4485,251.505016722408,22.2965440356745
"11082","Orange","06059021912","2011-2015",69,11,306.63,27.8754545454545,"gbd3",4485,1367.35785953177,49.0523968784838
"11083","Orange","06059021912","2001-2005",69,2,16.77,8.385,"gbd3",4485,74.7826086956522,8.91861761426979
"11084","Orange","06059021913","2001-2005",69,1,8.16,8.16,"gbd3",9169,17.79910568219,2.18126295124877
"11085","Orange","06059021913","2006-2010",69,17,409.82,24.1070588235294,"gbd3",9169,893.925182680772,37.0814701712291
"11086","Orange","06059021913","2011-2015",69,25,473.45,18.938,"gbd3",9169,1032.71894426873,54.5315737812193
"11087","Orange","06059021914","2001-2005",69,2,16.58,8.29,"gbd3",4027,82.3441768065557,9.93295257015148
"11088","Orange","06059021914","2006-2010",69,19,635.07,33.4247368421053,"gbd3",4027,3154.06009436305,94.363049416439
"11089","Orange","06059021914","2011-2015",69,12,182.92,15.2433333333333,"gbd3",4027,908.467842066054,59.5977154209089
"11090","Orange","06059021915","2006-2010",69,18,385.63,21.4238888888889,"gbd3",3970,1942.72040302267,90.6801007556675
"11091","Orange","06059021915","2011-2015",69,10,239.01,23.901,"gbd3",3970,1204.08060453401,50.3778337531486
"11092","Orange","06059021915","2001-2005",69,3,20.14,6.71333333333333,"gbd3",3970,101.460957178841,15.1133501259446
"11093","Orange","06059021916","2011-2015",69,28,458.64,16.38,"gbd3",3425,2678.1897810219,163.503649635037
"11094","Orange","06059021916","2001-2005",69,4,98.46,24.615,"gbd3",3425,574.948905109489,23.3576642335766
"11095","Orange","06059021916","2006-2010",69,27,496.95,18.4055555555556,"gbd3",3425,2901.89781021898,157.664233576642
"11096","Orange","06059021917","2011-2015",69,20,324.42,16.221,"gbd3",3058,2121.77894048398,130.80444735121
"11097","Orange","06059021917","2001-2005",69,3,45.97,15.3233333333333,"gbd3",3058,300.654022236756,19.6206671026815
"11098","Orange","06059021917","2006-2010",69,10,126.22,12.622,"gbd3",3058,825.506867233486,65.402223675605
"11099","Orange","06059021918","2001-2005",69,3,48.32,16.1066666666667,"gbd3",4762,202.939941201176,12.5997480050399
"11100","Orange","06059021918","2011-2015",69,18,338.31,18.795,"gbd3",4762,1420.87358252835,75.5984880302394
"11101","Orange","06059021918","2006-2010",69,15,365.23,24.3486666666667,"gbd3",4762,1533.93532129357,62.9987400251995
"11102","Orange","06059021919","2001-2005",69,3,59.34,19.78,"gbd3",2813,421.898329185922,21.3295414148596
"11103","Orange","06059021919","2006-2010",69,8,144.34,18.0425,"gbd3",2813,1026.23533594028,56.8787771062922
"11104","Orange","06059021919","2011-2015",69,14,246.37,17.5978571428571,"gbd3",2813,1751.65303945965,99.5378599360114
"11105","Orange","06059021920","2006-2010",69,25,607.14,24.2856,"gbd3",6979,1739.90543057745,71.6435019343746
"11106","Orange","06059021920","2011-2015",69,19,425.92,22.4168421052632,"gbd3",6979,1220.57601375555,54.4490614701247
"11107","Orange","06059021920","2001-2005",69,5,99.58,19.916,"gbd3",6979,285.370396905001,14.3287003868749
"11108","Orange","06059021921","2006-2010",69,4,69.13,17.2825,"gbd3",4698,294.295444870157,17.0285227756492
"11109","Orange","06059021921","2001-2005",69,1,46.28,46.28,"gbd3",4698,197.020008514261,4.2571306939123
"11110","Orange","06059021921","2011-2015",69,12,276.68,23.0566666666667,"gbd3",4698,1177.86292039166,51.0855683269476
"11111","Orange","06059021922","2001-2005",69,4,38.53,9.6325,"gbd3",4813,160.108040723042,16.6216496987326
"11112","Orange","06059021922","2006-2010",69,14,268.33,19.1664285714286,"gbd3",4813,1115.02181591523,58.1757739455641
"11113","Orange","06059021922","2011-2015",69,15,215.51,14.3673333333333,"gbd3",4813,895.532931643466,62.3311863702472
"11114","Orange","06059021923","2011-2015",69,9,245.56,27.2844444444444,"gbd3",6723,730.507214041351,26.7737617135207
"11115","Orange","06059021923","2001-2005",69,2,79,39.5,"gbd3",6723,235.01413059646,5.94972482522683
"11116","Orange","06059021923","2006-2010",69,8,150.61,18.82625,"gbd3",6723,448.044027963707,23.7988993009073
"11117","Orange","06059021924","2001-2005",69,2,21.23,10.615,"gbd3",4106,103.409644422796,9.74184120798831
"11118","Orange","06059021924","2011-2015",69,7,146.36,20.9085714285714,"gbd3",4106,712.907939600585,34.0964442279591
"11119","Orange","06059021924","2006-2010",69,3,39.03,13.01,"gbd3",4106,190.112031173892,14.6127618119825
"11120","Orange","06059032002","2006-2010",69,20,469.86,23.493,"gbd3",6470,1452.42658423493,61.8238021638331
"11121","Orange","06059032002","2001-2005",69,2,15.2,7.6,"gbd3",6470,46.9860896445131,6.18238021638331
"11122","Orange","06059032002","2011-2015",69,31,676.7,21.8290322580645,"gbd3",6470,2091.80834621329,95.8268933539413
"11123","Orange","06059032003","2006-2010",69,18,403.74,22.43,"gbd3",4985,1619.81945837513,72.2166499498496
"11124","Orange","06059032003","2011-2015",69,18,360.37,20.0205555555556,"gbd3",4985,1445.81745235707,72.2166499498496
"11125","Orange","06059032003","2001-2005",69,6,115.94,19.3233333333333,"gbd3",4985,465.155466399198,24.0722166499498
"11126","Orange","06059032011","2006-2010",69,5,108.71,21.742,"gbd3",1602,1357.17852684145,62.4219725343321
"11127","Orange","06059032011","2011-2015",69,2,16.99,8.495,"gbd3",1602,212.10986267166,24.9687890137328
"11128","Orange","06059032011","2001-2005",69,1,38.46,38.46,"gbd3",1602,480.149812734082,12.4843945068664
"11129","Orange","06059032012","2011-2015",69,17,379.56,22.3270588235294,"gbd3",3969,1912.62282690854,85.6638951877047
"11130","Orange","06059032012","2001-2005",69,5,153.11,30.622,"gbd3",3969,771.529352481734,25.1952632905014
"11131","Orange","06059032012","2006-2010",69,11,172.19,15.6536363636364,"gbd3",3969,867.674477198287,55.429579239103
"11132","Orange","06059032013","2001-2005",69,3,26.51,8.83666666666667,"gbd3",5318,99.6991350131628,11.2824370063934
"11133","Orange","06059032013","2011-2015",69,53,888,16.7547169811321,"gbd3",5318,3339.60135389244,199.323053779616
"11134","Orange","06059032013","2006-2010",69,56,917.11,16.3769642857143,"gbd3",5318,3449.07860097781,210.60549078601
"11135","Orange","06059032014","2001-2005",69,15,253.41,16.894,"gbd3",5965,849.656328583403,50.2933780385583
"11136","Orange","06059032014","2011-2015",69,54,969.82,17.9596296296296,"gbd3",5965,3251.70159262364,181.05616093881
"11137","Orange","06059032014","2006-2010",69,45,785.02,17.4448888888889,"gbd3",5965,2632.0871751886,150.880134115675
"11138","Orange","06059032015","2006-2010",69,58,1001.98,17.2755172413793,"gbd3",6712,2985.63766388558,172.824791418355
"11139","Orange","06059032015","2011-2015",69,66,1427.65,21.6310606060606,"gbd3",6712,4254.02264600715,196.662693682956
"11140","Orange","06059032015","2001-2005",69,16,198.1,12.38125,"gbd3",6712,590.286054827175,47.6758045292014
"11141","Orange","06059032020","2011-2015",69,19,422.62,22.2431578947368,"gbd3",5708,1480.79887876664,66.573230553609
"11142","Orange","06059032020","2006-2010",69,11,218.38,19.8527272727273,"gbd3",5708,765.171688857744,38.5423966362999
"11143","Orange","06059032020","2001-2005",69,3,55.31,18.4366666666667,"gbd3",5708,193.798177995795,10.5115627189909
"11144","Orange","06059032022","2011-2015",69,17,442.62,26.0364705882353,"gbd3",6807,1300.4847950639,49.9485823417071
"11145","Orange","06059032022","2001-2005",69,5,89.56,17.912,"gbd3",6807,263.140884383723,14.6907595122668
"11146","Orange","06059032022","2006-2010",69,15,381.49,25.4326666666667,"gbd3",6807,1120.87556926693,44.0722785368004
"11147","Orange","06059032023","2001-2005",69,2,72.1,36.05,"gbd3",13814,104.386853916317,2.89561314608368
"11148","Orange","06059032023","2011-2015",69,26,696.45,26.7865384615385,"gbd3",13814,1008.32488779499,37.6429708990879
"11149","Orange","06059032023","2006-2010",69,15,266.71,17.7806666666667,"gbd3",13814,386.14449109599,21.7170985956276
"11150","Orange","06059032027","2006-2010",69,7,85.45,12.2071428571429,"gbd3",7143,239.255214895702,19.5996080078398
"11151","Orange","06059032027","2001-2005",69,1,7.6,7.6,"gbd3",7143,21.2795744085118,2.79994400111998
"11152","Orange","06059032027","2011-2015",69,11,347.2,31.5636363636364,"gbd3",7143,972.140557188856,30.7993840123198
"11153","Orange","06059032028","2006-2010",69,4,138.14,34.535,"gbd3",3225,856.682170542636,24.8062015503876
"11154","Orange","06059032028","2011-2015",69,4,56.53,14.1325,"gbd3",3225,350.573643410853,24.8062015503876
"11155","Orange","06059032029","2011-2015",69,6,172.22,28.7033333333333,"gbd3",4528,760.689045936396,26.5017667844523
"11156","Orange","06059032029","2006-2010",69,6,172.18,28.6966666666667,"gbd3",4528,760.512367491166,26.5017667844523
