"","causeName","CAUSE","sex","county","comName","comID","Ndeaths","cDeathRate","aRate","aLCI","aUCI","aSE","aRateState","aSEState","count","percentGeocoded","myZ","sig","pValue"
"1750","Firearm-Undermined","S4","Total","San Mateo","Belmont/Devonshire/Emerald Lake/Farm Hills/Palomar Park/San Carlos West/The Highlands","176g",1,0.2056,0.2111,0.005345,1.492,0.2111,0.03476,0.004209,23431,0.977764500021339,0.835172711041764,2,0.201810236048093
"1751","ALL Firearm","S","Female","Santa Barbara","Carpinteria/New Cuyama/Summerland/Toro Canyon","177",3,6.276,18.78,3.721,59.27,11.04,1.683,0.04131,15597,0.973264089247932,1.54863046286902,2,0.0607352893034634
"1752","Firearm-Suicide","S2","Female","Santa Barbara","Carpinteria/New Cuyama/Summerland/Toro Canyon","177",3,6.276,3.721,0.7373,17.1,2.188,0.7903,0.02782,15597,0.973264089247932,1.33933415491012,2,0.090230957242221
"1753","ALL Firearm","S","Male","Santa Barbara","Carpinteria/New Cuyama/Summerland/Toro Canyon","177",5,10.74,36.41,11.18,90.81,16.91,13.14,0.1168,15597,0.973264089247932,1.37607598628044,2,0.0843990546338469
"1754","Firearm-Suicide","S2","Male","Santa Barbara","Carpinteria/New Cuyama/Summerland/Toro Canyon","177",5,10.74,8.974,2.756,25.37,4.166,7.108,0.08629,15597,0.973264089247932,0.447815614163382,2,0.32714313683915
"1755","ALL Firearm","S","Total","Santa Barbara","Carpinteria/New Cuyama/Summerland/Toro Canyon","177",8,8.478,18.53,7.628,39.91,6.859,7.303,0.06097,15597,0.973264089247932,1.63676286256232,2,0.050840014140529
"1756","Firearm-Suicide","S2","Total","Santa Barbara","Carpinteria/New Cuyama/Summerland/Toro Canyon","177",8,8.478,6.185,2.545,14.45,2.289,3.784,0.04336,15597,0.973264089247932,1.04874152129737,2,0.147148549303908
"1757","ALL Firearm","S","Female","Santa Barbara","Buellton/Los Olivos/Santa Ynez/Solvang","178.1",1,2.366,14.28,0.3614,79.54,14.28,1.683,0.04131,15597,0.973264089247932,0.882139166005766,2,0.18885077724736
"1758","Firearm-Homicide","S3","Female","Santa Barbara","Buellton/Los Olivos/Santa Ynez/Solvang","178.1",1,2.366,1.245,0.03153,32.45,1.245,0.8687,0.03016,15597,0.973264089247932,0.302160348227986,2,0.38126491489917
"1759","ALL Firearm","S","Male","Santa Barbara","Buellton/Los Olivos/Santa Ynez/Solvang","178.1",6,14.27,31.51,10.42,80.84,13.91,13.14,0.1168,15597,0.973264089247932,1.32058608401563,2,0.0933197077032188
"1760","Firearm-Suicide","S2","Male","Santa Barbara","Buellton/Los Olivos/Santa Ynez/Solvang","178.1",6,14.27,9.686,3.203,26.87,4.277,7.108,0.08629,15597,0.973264089247932,0.602636305611757,2,0.273375331293711
"1761","ALL Firearm","S","Total","Santa Barbara","Buellton/Los Olivos/Santa Ynez/Solvang","178.1",7,8.302,17.18,6.483,40.33,6.857,7.303,0.06097,15597,0.973264089247932,1.44036890459303,2,0.074881528163143
"1762","Firearm-Suicide","S2","Total","Santa Barbara","Buellton/Los Olivos/Santa Ynez/Solvang","178.1",6,7.116,4.633,1.574,14.2,2.006,3.784,0.04336,15597,0.973264089247932,0.423131473949909,2,0.336099670022667
"1763","Firearm-Homicide","S3","Total","Santa Barbara","Buellton/Los Olivos/Santa Ynez/Solvang","178.1",1,1.186,0.6492,0.01644,9.29,0.6492,3.405,0.04217,15597,0.973264089247932,-4.23598957116551,3,0.999988622633085
"1764","ALL Firearm","S","Male","Santa Barbara","Los Alamos","178.2",1,5.814,66.01,1.671,367.8,66.01,13.14,0.1168,15597,0.973264089247932,0.800937997809727,2,0.211583770508611
"1765","Firearm-Suicide","S2","Male","Santa Barbara","Los Alamos","178.2",1,5.814,9.152,0.2317,68.49,9.152,7.108,0.08629,15597,0.973264089247932,0.223329234368921,2,0.411639638020285
"1766","ALL Firearm","S","Total","Santa Barbara","Los Alamos","178.2",1,2.734,25.71,0.6508,143.2,25.71,7.303,0.06097,15597,0.973264089247932,0.71594508913922,2,0.237012627787192
"1767","Firearm-Suicide","S2","Total","Santa Barbara","Los Alamos","178.2",1,2.734,3.564,0.09024,26.24,3.564,3.784,0.04336,15597,0.973264089247932,-0.0617238272316692,2,0.524608617621279
"1768","ALL Firearm","S","Female","Santa Barbara","Lompoc/Mission Hills/Vandenberg","179",1,0.7115,5.136,0.13,28.62,5.136,1.683,0.04131,15597,0.973264089247932,0.672291338038425,2,0.250699121520731
"1769","Firearm-Suicide","S2","Female","Santa Barbara","Lompoc/Mission Hills/Vandenberg","179",1,0.7115,0.7121,0.01803,4.704,0.7121,0.7903,0.02782,15597,0.973264089247932,-0.109732328245762,2,0.54368916950331
"1770","ALL Firearm","S","Male","Santa Barbara","Lompoc/Mission Hills/Vandenberg","179",18,11.18,19.66,11.39,32.12,4.808,13.14,0.1168,15597,0.973264089247932,1.35567325022847,2,0.0876015770542705
"1771","Firearm-Suicide","S2","Male","Santa Barbara","Lompoc/Mission Hills/Vandenberg","179",16,9.936,11.73,6.553,19.68,3.037,7.108,0.08629,15597,0.973264089247932,1.52128267171437,2,0.06409445841539
"1772","Firearm-Homicide","S3","Male","Santa Barbara","Lompoc/Mission Hills/Vandenberg","179",2,1.242,1.056,0.1279,5.06,0.747,5.834,0.07741,15597,0.973264089247932,-6.36218201724109,3,0.999999999900546
"1773","ALL Firearm","S","Total","Santa Barbara","Lompoc/Mission Hills/Vandenberg","179",19,6.3,10.02,5.98,16.01,2.335,7.303,0.06097,15597,0.973264089247932,1.16320096128384,2,0.122373988310345
"1774","Firearm-Suicide","S2","Total","Santa Barbara","Lompoc/Mission Hills/Vandenberg","179",17,5.637,5.934,3.424,9.727,1.462,3.784,0.04336,15597,0.973264089247932,1.46994189905664,2,0.0707887452448089
"1775","Firearm-Homicide","S3","Total","Santa Barbara","Lompoc/Mission Hills/Vandenberg","179",2,0.6632,0.5845,0.07078,2.556,0.4133,3.405,0.04217,15597,0.973264089247932,-6.7890928565539,3,0.999999999994358
"1776","ALL Firearm","S","Female","Santa Barbara","Orcutt/Santa Maria","180.1",5,1.404,3.119,0.9908,7.592,1.416,1.683,0.04131,15597,0.973264089247932,1.01369300520493,2,0.155364631395068
"1777","Firearm-Suicide","S2","Female","Santa Barbara","Orcutt/Santa Maria","180.1",2,0.5615,0.5272,0.06377,2.222,0.373,0.7903,0.02782,15597,0.973264089247932,-0.703408170003505,2,0.759099291760095
"1778","Firearm-Homicide","S3","Female","Santa Barbara","Orcutt/Santa Maria","180.1",3,0.8422,1.063,0.2157,3.183,0.618,0.8687,0.03016,15597,0.973264089247932,0.314027558326716,2,0.376750054094727
"1779","ALL Firearm","S","Male","Santa Barbara","Orcutt/Santa Maria","180.1",50,14.44,16.23,11.99,21.61,2.326,13.14,0.1168,15597,0.973264089247932,1.32678915269781,2,0.0922892198484395
"1780","Firearm-Suicide","S2","Male","Santa Barbara","Orcutt/Santa Maria","180.1",23,6.64,7.219,4.55,11.01,1.522,7.108,0.08629,15597,0.973264089247932,0.0728134251796514,2,0.470977293783857
"1781","Firearm-Homicide","S3","Male","Santa Barbara","Orcutt/Santa Maria","180.1",27,7.795,7.889,5.165,11.7,1.54,5.834,0.07741,15597,0.973264089247932,1.33273294228986,2,0.0913097293240852
"1782","ALL Firearm","S","Total","Santa Barbara","Orcutt/Santa Maria","180.1",55,7.828,8.737,6.556,11.46,1.193,7.303,0.06097,15597,0.973264089247932,1.20044505443009,2,0.114983269934281
"1783","Firearm-Suicide","S2","Total","Santa Barbara","Orcutt/Santa Maria","180.1",25,3.558,3.637,2.343,5.445,0.7338,3.784,0.04336,15597,0.973264089247932,-0.199978247873301,2,0.579251203410377
"1784","Firearm-Homicide","S3","Total","Santa Barbara","Orcutt/Santa Maria","180.1",30,4.27,4.496,3.013,6.502,0.8341,3.405,0.04217,15597,0.973264089247932,1.30632818229695,2,0.0957204885767131
"1785","ALL Firearm","S","Male","Santa Barbara","Guadalupe","180.2",1,5.251,38.99,0.987,217.2,38.99,13.14,0.1168,15597,0.973264089247932,0.662987535615801,2,0.253669268495955
"1786","Firearm-Homicide","S3","Male","Santa Barbara","Guadalupe","180.2",1,5.251,5.286,0.1338,60.06,5.286,5.834,0.07741,15597,0.973264089247932,-0.103658957299842,2,0.541280000771348
"1787","ALL Firearm","S","Total","Santa Barbara","Guadalupe","180.2",1,2.638,19.69,0.4984,109.7,19.69,7.303,0.06097,15597,0.973264089247932,0.629098050552601,2,0.264642433329344
"1788","Firearm-Homicide","S3","Total","Santa Barbara","Guadalupe","180.2",1,2.638,2.669,0.06757,21.27,2.669,3.405,0.04217,15597,0.973264089247932,-0.27572429769496,2,0.608620084045533
"1789","ALL Firearm","S","Female","Santa Barbara","Goleta South/Isla Vista/Santa Barbara South","181a",4,1.534,8.085,2.183,21.42,4.065,1.683,0.04131,15597,0.973264089247932,1.5748264321843,2,0.0576482567411667
"1790","Firearm-Suicide","S2","Female","Santa Barbara","Goleta South/Isla Vista/Santa Barbara South","181a",4,1.534,1.987,0.5363,5.42,0.9987,0.7903,0.02782,15597,0.973264089247932,1.19779310025187,2,0.115498786989259
"1791","ALL Firearm","S","Male","Santa Barbara","Goleta South/Isla Vista/Santa Barbara South","181a",13,4.951,8.093,4.175,14.49,2.341,13.14,0.1168,15597,0.973264089247932,-2.1532378787136,3,0.984350005921802
"1792","Firearm-Suicide","S2","Male","Santa Barbara","Goleta South/Isla Vista/Santa Barbara South","181a",12,4.57,6.084,3.089,11.07,1.796,7.108,0.08629,15597,0.973264089247932,-0.569498969415017,2,0.715491215043133
"1793","Firearm-Homicide","S3","Male","Santa Barbara","Goleta South/Isla Vista/Santa Barbara South","181a",1,0.3808,0.1454,0.003681,2.747,0.1454,5.834,0.07741,15597,0.973264089247932,-34.5344658699588,3,1
"1794","ALL Firearm","S","Total","Santa Barbara","Goleta South/Isla Vista/Santa Barbara South","181a",17,3.248,5.346,3.057,8.766,1.336,7.303,0.06097,15597,0.973264089247932,-1.46329737253217,2,0.928306986804825
"1795","Firearm-Suicide","S2","Total","Santa Barbara","Goleta South/Isla Vista/Santa Barbara South","181a",16,3.057,4.041,2.287,6.734,1.026,3.784,0.04336,15597,0.973264089247932,0.250263942212661,2,0.401191619647051
"1796","Firearm-Homicide","S3","Total","Santa Barbara","Goleta South/Isla Vista/Santa Barbara South","181a",1,0.1911,0.07409,0.001876,1.311,0.07409,3.405,0.04217,15597,0.973264089247932,-39.0720578006143,3,1
"1797","ALL Firearm","S","Female","Santa Barbara","Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North","181b",11,5.013,5.306,2.478,10.43,1.729,1.683,0.04131,15597,0.973264089247932,2.09483305469083,1,0.0180929178063545
"1798","Firearm-Suicide","S2","Female","Santa Barbara","Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North","181b",8,3.646,3.111,1.214,7.124,1.207,0.7903,0.02782,15597,0.973264089247932,1.92219039641731,2,0.0272909023951079
"1799","Firearm-Homicide","S3","Female","Santa Barbara","Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North","181b",3,1.367,1.746,0.3478,5.552,1.024,0.8687,0.03016,15597,0.973264089247932,0.85636691836931,2,0.195897428589208
"1800","ALL Firearm","S","Male","Santa Barbara","Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North","181b",24,11.17,11.81,7.381,18.44,2.531,13.14,0.1168,15597,0.973264089247932,-0.52492535085345,2,0.700182457228849
"1801","Firearm-Accident","S1","Male","Santa Barbara","Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North","181b",1,0.4653,0.4338,0.01098,3.188,0.4338,0.1448,0.01212,15597,0.973264089247932,0.665945758223126,2,0.252722885640287
"1802","Firearm-Suicide","S2","Male","Santa Barbara","Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North","181b",20,9.306,7.632,4.514,12.51,1.805,7.108,0.08629,15597,0.973264089247932,0.289973542198079,2,0.38591823933469
"1803","Firearm-Homicide","S3","Male","Santa Barbara","Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North","181b",3,1.396,1.209,0.2393,4.273,0.711,5.834,0.07741,15597,0.973264089247932,-6.46670825802241,3,0.99999999994992
"1804","ALL Firearm","S","Total","Santa Barbara","Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North","181b",35,8.058,7.485,5.071,10.86,1.354,7.303,0.06097,15597,0.973264089247932,0.134280474963667,2,0.446590396063415
"1805","Firearm-Accident","S1","Total","Santa Barbara","Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North","181b",1,0.2302,0.2249,0.005695,1.662,0.2249,0.07932,0.006368,15597,0.973264089247932,0.647050588110268,2,0.258799601626824
"1806","Firearm-Suicide","S2","Total","Santa Barbara","Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North","181b",28,6.447,5.285,3.389,8.079,1.077,3.784,0.04336,15597,0.973264089247932,1.39255804715218,2,0.0818767384327618
"1807","Firearm-Homicide","S3","Total","Santa Barbara","Goleta North/Mission Canyon/Montecito/Riviera/Santa Barbara North","181b",6,1.381,1.458,0.5141,3.456,0.6139,3.405,0.04217,15597,0.973264089247932,-3.16407012299591,3,0.999222103471865
"1808","ALL Firearm","S","Female","Santa Clara","Gilroy/Morgan Hill/Rucker/San Martin","182",3,0.9943,2.803,0.569,8.461,1.63,1.683,0.04131,50016,0.974348208573257,0.686896004568,2,0.246074132449574
"1809","Firearm-Suicide","S2","Female","Santa Clara","Gilroy/Morgan Hill/Rucker/San Martin","182",2,0.6629,0.5827,0.07046,2.422,0.4122,0.7903,0.02782,50016,0.974348208573257,-0.502495850139122,2,0.692340614608061
"1810","Firearm-Undermined","S4","Female","Santa Clara","Gilroy/Morgan Hill/Rucker/San Martin","182",1,0.3314,0.2248,0.005692,1.834,0.2248,0.01246,0.003389,50016,0.974348208573257,0.944465633403042,2,0.172465877818454
"1811","ALL Firearm","S","Male","Santa Clara","Gilroy/Morgan Hill/Rucker/San Martin","182",19,6.454,8.872,5.258,14.23,2.091,13.14,0.1168,50016,0.974348208573257,-2.03795174946951,3,0.979222620745857
"1812","Firearm-Suicide","S2","Male","Santa Clara","Gilroy/Morgan Hill/Rucker/San Martin","182",14,4.756,5.1,2.722,8.878,1.41,7.108,0.08629,50016,0.974348208573257,-1.421454100736,2,0.922407605932637
"1813","Firearm-Homicide","S3","Male","Santa Clara","Gilroy/Morgan Hill/Rucker/San Martin","182",4,1.359,1.539,0.4141,4.189,0.775,5.834,0.07741,50016,0.974348208573257,-5.51449528099171,3,0.999999982510885
"1814","Firearm-Undermined","S4","Male","Santa Clara","Gilroy/Morgan Hill/Rucker/San Martin","182",1,0.3397,0.3288,0.008325,2.324,0.3288,0.057,0.007704,50016,0.974348208573257,0.826415517616363,2,0.204284211904808
"1815","ALL Firearm","S","Total","Santa Clara","Gilroy/Morgan Hill/Rucker/San Martin","182",22,3.691,4.743,2.936,7.335,1.035,7.303,0.06097,50016,0.974348208573257,-2.46914946851028,3,0.993228268243327
"1816","Firearm-Suicide","S2","Total","Santa Clara","Gilroy/Morgan Hill/Rucker/San Martin","182",16,2.684,2.679,1.507,4.477,0.6866,3.784,0.04336,50016,0.974348208573257,-1.60617989917447,2,0.945882805730687
"1817","Firearm-Homicide","S3","Total","Santa Clara","Gilroy/Morgan Hill/Rucker/San Martin","182",4,0.6711,0.7545,0.2027,2.01,0.3804,3.405,0.04217,50016,0.974348208573257,-6.92524245764171,3,0.999999999997824
"1818","Firearm-Undermined","S4","Total","Santa Clara","Gilroy/Morgan Hill/Rucker/San Martin","182",2,0.3355,0.2909,0.03312,1.261,0.2097,0.03476,0.004209,50016,0.974348208573257,1.22121325937604,2,0.111002642600927
"1819","ALL Firearm","S","Male","Santa Clara","Los Altos/Los Altos Hills/Palo Alto Central/Stanford","183a",19,5.568,6.369,3.781,10.31,1.497,13.14,0.1168,50016,0.974348208573257,-4.50934151081636,3,0.999996748542273
"1820","Firearm-Suicide","S2","Male","Santa Clara","Los Altos/Los Altos Hills/Palo Alto Central/Stanford","183a",18,5.275,4.775,2.789,7.885,1.153,7.108,0.08629,50016,0.974348208573257,-2.01777432816562,3,0.978192615155502
"1821","Firearm-Homicide","S3","Male","Santa Clara","Los Altos/Los Altos Hills/Palo Alto Central/Stanford","183a",1,0.2931,0.2261,0.005724,1.901,0.2261,5.834,0.07741,50016,0.974348208573257,-23.4655535851511,3,1
"1822","ALL Firearm","S","Total","Santa Clara","Los Altos/Los Altos Hills/Palo Alto Central/Stanford","183a",19,2.769,3.105,1.841,5.021,0.7313,7.303,0.06097,50016,0.974348208573257,-5.72061489971239,3,0.999999994693039
"1823","Firearm-Suicide","S2","Total","Santa Clara","Los Altos/Los Altos Hills/Palo Alto Central/Stanford","183a",18,2.623,2.332,1.36,3.885,0.5644,3.784,0.04336,50016,0.974348208573257,-2.5650849928223,3,0.994842473275884
"1824","Firearm-Homicide","S3","Total","Santa Clara","Los Altos/Los Altos Hills/Palo Alto Central/Stanford","183a",1,0.1457,0.106,0.002685,0.9791,0.106,3.405,0.04217,50016,0.974348208573257,-28.918233506497,3,1
"1825","ALL Firearm","S","Male","Santa Clara","Berryessa/East San Jose/Milpitas East","183b",28,8.507,10.6,6.992,15.65,2.034,13.14,0.1168,50016,0.974348208573257,-1.2467170665603,2,0.893749370608546
"1826","Firearm-Suicide","S2","Male","Santa Clara","Berryessa/East San Jose/Milpitas East","183b",15,4.557,4.298,2.369,7.403,1.135,7.108,0.08629,50016,0.974348208573257,-2.46864679283743,3,0.993218749358451
"1827","Firearm-Homicide","S3","Male","Santa Clara","Berryessa/East San Jose/Milpitas East","183b",12,3.646,3.675,1.889,6.669,1.068,5.834,0.07741,50016,0.974348208573257,-2.01624630800025,3,0.978112886854209
"1828","Firearm-Undermined","S4","Male","Santa Clara","Berryessa/East San Jose/Milpitas East","183b",1,0.3038,0.3481,0.008812,2.205,0.3481,0.057,0.007704,50016,0.974348208573257,0.836049223928265,2,0.201563605855403
"1829","ALL Firearm","S","Total","Santa Clara","Berryessa/East San Jose/Milpitas East","183b",28,4.325,5.402,3.569,7.886,1.034,7.303,0.06097,50016,0.974348208573257,-1.83530348762266,2,0.966769632693651
"1830","Firearm-Suicide","S2","Total","Santa Clara","Berryessa/East San Jose/Milpitas East","183b",15,2.317,2.115,1.173,3.586,0.5535,3.784,0.04336,50016,0.974348208573257,-3.00614683947406,3,0.998677094019774
"1831","Firearm-Homicide","S3","Total","Santa Clara","Berryessa/East San Jose/Milpitas East","183b",12,1.854,1.948,1.001,3.458,0.5663,3.405,0.04217,50016,0.974348208573257,-2.56573737256572,3,0.994852162565562
"1832","Firearm-Undermined","S4","Total","Santa Clara","Berryessa/East San Jose/Milpitas East","183b",1,0.1545,0.1789,0.004529,1.029,0.1789,0.03476,0.004209,50016,0.974348208573257,0.805478613824498,2,0.210271771336366
"1833","ALL Firearm","S","Male","Santa Clara","Sunnyvale South","183c",11,4.413,6.17,2.986,11.75,1.93,13.14,0.1168,50016,0.974348208573257,-3.60480379965944,3,0.999843805581864
"1834","Firearm-Suicide","S2","Male","Santa Clara","Sunnyvale South","183c",9,3.61,3.631,1.619,7.416,1.243,7.108,0.08629,50016,0.974348208573257,-2.79054860043315,3,0.997369060009055
"1835","Firearm-Homicide","S3","Male","Santa Clara","Sunnyvale South","183c",2,0.8023,0.9376,0.092,3.921,0.7061,5.834,0.07741,50016,0.974348208573257,-6.89312864966143,3,0.999999999997271
"1836","ALL Firearm","S","Total","Santa Clara","Sunnyvale South","183c",11,2.245,3.112,1.497,5.981,0.9808,7.303,0.06097,50016,0.974348208573257,-4.26481009475507,3,0.999989996385078
"1837","Firearm-Suicide","S2","Total","Santa Clara","Sunnyvale South","183c",9,1.837,1.813,0.8039,3.75,0.6242,3.784,0.04336,50016,0.974348208573257,-3.15005084035634,3,0.99918378973689
"1838","Firearm-Homicide","S3","Total","Santa Clara","Sunnyvale South","183c",2,0.4083,0.4914,0.04768,2.064,0.3712,3.405,0.04217,50016,0.974348208573257,-7.79897254640468,3,0.999999999999997
"1839","ALL Firearm","S","Female","Santa Clara","Downtown San Jose","183d",2,0.9999,3.65,0.4349,13.67,2.594,1.683,0.04131,50016,0.974348208573257,0.758192220377627,2,0.224167958917235
"1840","Firearm-Suicide","S2","Female","Santa Clara","Downtown San Jose","183d",1,0.4999,0.4479,0.01134,3.341,0.4479,0.7903,0.02782,50016,0.974348208573257,-0.76298600283573,2,0.777264128227406
"1841","Firearm-Homicide","S3","Female","Santa Clara","Downtown San Jose","183d",1,0.4999,0.3654,0.009251,3.166,0.3654,0.8687,0.03016,50016,0.974348208573257,-1.37272651819868,2,0.915081308978783
"1842","ALL Firearm","S","Male","Santa Clara","Downtown San Jose","183d",20,8.98,11.17,6.684,17.82,2.591,13.14,0.1168,50016,0.974348208573257,-0.759552836890834,2,0.776239040140898
"1843","Firearm-Suicide","S2","Male","Santa Clara","Downtown San Jose","183d",7,3.143,2.873,1.116,7.411,1.119,7.108,0.08629,50016,0.974348208573257,-3.77342643949357,3,0.999919489644319
"1844","Firearm-Homicide","S3","Male","Santa Clara","Downtown San Jose","183d",13,5.837,4.489,2.328,9.202,1.289,5.834,0.07741,50016,0.974348208573257,-1.04156800332999,2,0.851193995168921
