year,county,Ndeaths,GEOID
2007,Orange,15,6059089003
2007,Orange,32,6059089004
2007,Orange,51,6059089102
2007,Orange,18,6059089104
2007,Orange,18,6059089105
2007,Orange,26,6059089106
2007,Orange,28,6059089107
2007,Orange,40,6059099202
2007,Orange,41,6059099203
2007,Orange,49,6059099204
2007,Orange,30,6059099212
2007,Orange,43,6059099214
2007,Orange,12,6059099215
2007,Orange,19,6059099216
2007,Orange,14,6059099217
2007,Orange,32,6059099220
2007,Orange,28,6059099222
2007,Orange,29,6059099223
2007,Orange,24,6059099224
2007,Orange,23,6059099225
2007,Orange,16,6059099226
2007,Orange,31,6059099227
2007,Orange,43,6059099229
2007,Orange,34,6059099230
2007,Orange,30,6059099231
2007,Orange,41,6059099232
2007,Orange,26,6059099233
2007,Orange,26,6059099234
2007,Orange,30,6059099235
2007,Orange,18,6059099237
2007,Orange,29,6059099238
2007,Los Angeles,1,6059099239
2007,Orange,22,6059099239
2007,Orange,30,6059099240
2007,Orange,18,6059099241
2007,Orange,21,6059099242
2007,Orange,21,6059099243
2007,Orange,70,6059099244
2007,Orange,17,6059099245
2007,Orange,25,6059099246
2007,Orange,4,6059099247
2007,Orange,26,6059099248
2007,Orange,7,6059099249
2007,Orange,25,6059099250
2007,Orange,34,6059099251
2007,Orange,25,6059099305
2007,Orange,26,6059099306
2007,Orange,28,6059099307
2007,Orange,17,6059099308
2007,Orange,38,6059099309
2007,Orange,13,6059099310
2007,Orange,13,6059099311
2007,Orange,15,6059099402
2007,Orange,30,6059099404
2007,Orange,25,6059099405
2007,Orange,29,6059099406
2007,Orange,17,6059099407
2007,Orange,24,6059099408
2007,Orange,21,6059099410
2007,Orange,16,6059099411
2007,Orange,28,6059099412
2007,Orange,118,6059099413
2007,Orange,27,6059099415
2007,Orange,12,6059099416
2007,Orange,4,6059099417
2007,Orange,26,6059099504
2007,Orange,6,6059099506
2007,Orange,41,6059099508
2007,Orange,148,6059099509
2007,Orange,182,6059099510
2007,Orange,20,6059099511
2007,Orange,17,6059099512
2007,Orange,14,6059099513
2007,Orange,59,6059099514
2007,Orange,31,6059099601
2007,Orange,21,6059099602
2007,Orange,35,6059099603
2007,Orange,36,6059099604
2007,Orange,19,6059099605
2007,Orange,29,6059099701
2007,Orange,53,6059099702
2007,Orange,26,6059099703
2007,Orange,38,6059099801
2007,Orange,48,6059099802
2007,Orange,45,6059099803
2007,Orange,20,6059099902
2007,Orange,32,6059099903
2007,Orange,34,6059099904
2007,Orange,25,6059099905
2007,Los Angeles,1,6059099906
2007,Orange,34,6059099906
2007,Orange,39,6059110001
2007,Orange,29,6059110003
2007,Los Angeles,1,6059110004
2007,Orange,38,6059110004
2007,Orange,26,6059110005
2007,Orange,26,6059110006
2007,Orange,35,6059110007
2007,Orange,38,6059110008
2007,Orange,35,6059110010
2007,Orange,15,6059110011
2007,Orange,52,6059110012
2007,Los Angeles,1,6059110014
2007,Orange,47,6059110014
2007,Orange,30,6059110015
2007,Orange,35,6059110102
2007,Orange,38,6059110104
2007,Orange,22,6059110106
2007,Orange,30,6059110108
2007,Orange,28,6059110109
2007,Orange,22,6059110110
2007,Orange,32,6059110111
2007,Orange,13,6059110113
2007,Orange,28,6059110114
2007,Orange,17,6059110115
2007,Orange,24,6059110116
2007,Orange,33,6059110117
2007,Orange,5,6059110118
2007,Orange,60,6059110201
2007,Orange,63,6059110202
2007,Orange,30,6059110203
2007,Orange,34,6059110301
2007,Orange,34,6059110302
2007,Orange,24,6059110303
2007,Orange,27,6059110304
2007,Orange,35,6059110401
2007,Orange,35,6059110402
2007,Orange,34,6059110500
2007,Orange,37,6059110603
2007,Los Angeles,3,6059110604
2007,Orange,47,6059110604
2007,Orange,24,6059110605
2007,Orange,13,6059110606
2007,Orange,20,6059110607
2007,Placer,2,6061020104
2007,Placer,2,6061020105
2007,Placer,3,6061020106
2007,Placer,9,6061020107
2007,Placer,44,6061020200
2007,Placer,68,6061020300
2007,Placer,31,6061020401
2007,Placer,37,6061020402
2007,Placer,22,6061020501
2007,Placer,42,6061020502
2007,Placer,41,6061020601
2007,Placer,56,6061020602
2007,NA,1,6061020602
2007,Placer,30,6061020604
2007,Placer,27,6061020605
2007,Placer,21,6061020606
2007,Placer,29,6061020710
2007,Placer,51,6061020711
2007,Placer,42,6061020712
2007,Placer,76,6061020713
2007,Placer,33,6061020714
2007,Sacramento,1,6061020714
2007,Placer,21,6061020715
2007,Placer,9,6061020717
2007,Placer,19,6061020805
2007,Placer,49,6061020806
2007,Placer,19,6061020901
2007,Placer,36,6061020908
2007,Placer,23,6061021003
2007,Placer,7,6061021034
2007,Placer,21,6061021035
2007,Placer,29,6061021037
2007,Placer,27,6061021038
2007,Placer,43,6061021039
2007,Placer,81,6061021040
2007,Placer,13,6061021043
2007,Placer,12,6061021044
2007,Placer,18,6061021045
2007,Placer,43,6061021046
2007,Placer,24,6061021103
2007,Placer,15,6061021106
2007,Placer,23,6061021108
2007,Placer,35,6061021109
2007,Placer,15,6061021122
2007,Placer,45,6061021123
2007,Placer,10,6061021128
2007,Placer,24,6061021129
2007,Placer,6,6061021130
2007,Placer,58,6061021131
2007,Placer,42,6061021203
2007,Placer,16,6061021204
2007,Placer,45,6061021304
2007,Placer,13,6061021309
2007,Placer,18,6061021322
2007,Sacramento,3,6061021322
2007,Sutter,1,6061021322
2007,Placer,25,6061021401
2007,Placer,56,6061021403
2007,Placer,55,6061021501
2007,Placer,31,6061021502
2007,Placer,94,6061021603
2007,Placer,27,6061021604
2007,Placer,39,6061021801
2007,Placer,96,6061021802
2007,Placer,17,6061021901
2007,Placer,26,6061021902
2007,Placer,43,6061022002
2007,Nevada,2,6061022011
2007,Placer,20,6061022013
2007,Fresno,1,6061022014
2007,Placer,3,6061022014
2007,Placer,2,6061022100
2007,Placer,3,6061022200
2007,Placer,1,6061022300
2007,Placer,16,6061022400
2007,Placer,15,6061022500
2007,Placer,10,6061022600
2007,Placer,10,6061022800
2007,Placer,15,6061022900
2007,Placer,3,6061023000
2007,Placer,12,6061023100
2007,Placer,6,6061023200
2007,Placer,10,6061023300
2007,Placer,11,6061023400
2007,Placer,7,6061023500
2007,Placer,65,6061023600
2007,Placer,53,6061023700
2007,Placer,45,6061023800
2007,Placer,12,6061023900
2007,Plumas,53,6063000100
2007,Plumas,13,6063000201
2007,Plumas,7,6063000202
2007,Plumas,27,6063000300
2007,Plumas,19,6063000400
2007,Plumas,13,6063000501
2007,Lassen,1,6063000502
2007,Plumas,17,6063000502
2007,Riverside,4,6065030101
2007,Riverside,11,6065030103
2007,Riverside,24,6065030104
2007,Riverside,29,6065030200
2007,Riverside,36,6065030300
2007,Riverside,36,6065030400
2007,Riverside,30,6065030501
2007,Riverside,6,6065030502
2007,Riverside,10,6065030503
2007,Riverside,28,6065030601
2007,Riverside,34,6065030602
2007,Riverside,38,6065030603
2007,Riverside,34,6065030700
2007,Riverside,57,6065030800
2007,Riverside,17,6065030900
2007,Riverside,59,6065031001
2007,Riverside,30,6065031002
2007,Riverside,45,6065031100
2007,Riverside,45,6065031200
2007,Riverside,20,6065031300
2007,Riverside,36,6065031401
2007,Riverside,76,6065031402
2007,Riverside,60,6065031501
2007,Riverside,79,6065031502
2007,Riverside,26,6065031601
2007,Riverside,44,6065031602
2007,Riverside,18,6065031701
2007,Riverside,22,6065031702
2007,Riverside,24,6065031703
2007,Riverside,36,6065031704
2007,Riverside,22,6065040101
2007,Riverside,34,6065040102
2007,Riverside,19,6065040201
2007,Riverside,19,6065040202
2007,Riverside,11,6065040203
2007,Riverside,13,6065040204
2007,Riverside,64,6065040301
2007,Riverside,38,6065040302
2007,Riverside,15,6065040303
2007,Riverside,26,6065040402
2007,Riverside,23,6065040403
2007,Riverside,19,6065040404
2007,Riverside,49,6065040405
2007,Riverside,51,6065040501
2007,Riverside,27,6065040502
2007,Riverside,55,6065040503
2007,Riverside,15,6065040603
2007,Riverside,30,6065040604
2007,Riverside,11,6065040605
2007,Riverside,22,6065040606
2007,Riverside,31,6065040607
2007,Riverside,7,6065040609
2007,Riverside,9,6065040611
2007,Riverside,30,6065040613
2007,Riverside,15,6065040615
2007,Riverside,17,6065040616
2007,Riverside,11,6065040701
2007,Riverside,18,6065040702
2007,Riverside,19,6065040703
2007,Riverside,7,6065040806
2007,Riverside,12,6065040807
2007,Riverside,19,6065040808
2007,Riverside,7,6065040809
2007,Riverside,20,6065040812
2007,Riverside,33,6065040813
2007,Riverside,14,6065040814
2007,Riverside,8,6065040815
2007,Riverside,7,6065040816
2007,Riverside,13,6065040821
2007,Riverside,17,6065040901
2007,Riverside,46,6065040902
2007,Riverside,16,6065040903
2007,Riverside,15,6065040904
2007,Riverside,7,6065041001
2007,Riverside,9,6065041002
2007,Riverside,21,6065041003
2007,Riverside,10,6065041004
2007,Riverside,12,6065041101
2007,Riverside,18,6065041102
2007,Riverside,31,6065041201
2007,Riverside,17,6065041202
2007,Riverside,9,6065041203
2007,Riverside,14,6065041301
2007,Riverside,22,6065041302
2007,Riverside,21,6065041403
2007,Riverside,14,6065041404
2007,Riverside,19,6065041405
2007,Riverside,15,6065041406
2007,Riverside,26,6065041407
2007,Riverside,9,6065041408
2007,Riverside,46,6065041409
2007,Riverside,10,6065041410
2007,Riverside,24,6065041411
2007,Riverside,41,6065041412
2007,Riverside,10,6065041500
2007,Riverside,24,6065041600
2007,Riverside,25,6065041702
2007,Riverside,23,6065041703
2007,Riverside,13,6065041704
2007,Riverside,15,6065041803
2007,Riverside,22,6065041804
2007,Riverside,13,6065041805
2007,Riverside,11,6065041806
2007,Riverside,14,6065041807
2007,Riverside,42,6065041808
2007,Riverside,17,6065041809
2007,Riverside,18,6065041810
2007,Riverside,20,6065041812
2007,Riverside,64,6065041813
2007,Riverside,23,6065041904
2007,Riverside,8,6065041905
2007,Riverside,27,6065041906
2007,Riverside,17,6065041909
2007,Riverside,29,6065041910
2007,Riverside,38,6065041911
2007,Riverside,12,6065041912
2007,Riverside,14,6065041913
2007,Riverside,25,6065042003
2007,Riverside,27,6065042004
2007,Riverside,19,6065042005
2007,Riverside,35,6065042007
2007,Riverside,35,6065042008
2007,Riverside,47,6065042009
2007,Riverside,44,6065042010
2007,Riverside,23,6065042012
2007,Riverside,26,6065042013
2007,Riverside,24,6065042014
2007,Riverside,18,6065042206
2007,Riverside,22,6065042207
2007,Riverside,28,6065042208
2007,Riverside,27,6065042209
2007,Riverside,3,6065042210
2007,Riverside,26,6065042212
2007,Riverside,21,6065042213
2007,Riverside,29,6065042214
2007,Riverside,39,6065042217
2007,Riverside,38,6065042300
2007,Riverside,16,6065042401
2007,Riverside,17,6065042402
2007,Riverside,27,6065042403
2007,Riverside,5,6065042404
2007,Riverside,13,6065042405
2007,Riverside,19,6065042406
2007,Riverside,15,6065042407
2007,Riverside,10,6065042408
2007,Riverside,10,6065042409
2007,Riverside,19,6065042410
2007,Riverside,12,6065042411
2007,Riverside,15,6065042412
2007,San Bernardino,4,6065042412
2007,Riverside,15,6065042505
2007,Riverside,19,6065042506
2007,Riverside,20,6065042507
2007,Riverside,25,6065042508
2007,Riverside,14,6065042509
2007,Riverside,18,6065042510
2007,Riverside,12,6065042511
2007,Riverside,11,6065042512
2007,Riverside,13,6065042513
2007,Riverside,14,6065042514
2007,Riverside,8,6065042515
2007,Riverside,10,6065042516
2007,Riverside,15,6065042517
2007,Riverside,13,6065042518
2007,Riverside,10,6065042519
2007,Riverside,22,6065042520
2007,Riverside,22,6065042521
2007,Riverside,33,6065042617
2007,Riverside,25,6065042618
2007,Riverside,23,6065042619
2007,Riverside,25,6065042620
2007,Riverside,15,6065042621
2007,Riverside,9,6065042622
2007,Riverside,19,6065042623
2007,Riverside,23,6065042624
2007,Riverside,31,6065042706
2007,Riverside,14,6065042708
2007,Los Angeles,1,6065042709
2007,Riverside,71,6065042709
2007,Riverside,178,6065042711
2007,Riverside,26,6065042714
2007,Riverside,33,6065042715
2007,Riverside,34,6065042716
2007,Riverside,21,6065042717
2007,Riverside,26,6065042719
2007,Riverside,30,6065042720
2007,Riverside,76,6065042723
2007,Riverside,6,6065042724
2007,Riverside,15,6065042726
2007,Riverside,24,6065042728
2007,Riverside,106,6065042729
2007,Riverside,21,6065042730
2007,Riverside,33,6065042731
2007,Riverside,25,6065042732
2007,Riverside,23,6065042733
2007,Riverside,9,6065042737
2007,Riverside,12,6065042738
2007,Riverside,18,6065042739
2007,Riverside,65,6065042740
2007,Riverside,86,6065042741
2007,Riverside,12,6065042742
2007,Riverside,6,6065042743
2007,Riverside,13,6065042744
2007,Riverside,40,6065042745
2007,Riverside,41,6065042800
2007,Riverside,49,6065042901
2007,Riverside,20,6065042902
2007,Riverside,32,6065042903
2007,Riverside,45,6065042904
2007,Riverside,28,6065043001
2007,Riverside,20,6065043003
2007,Riverside,31,6065043005
2007,Riverside,18,6065043006
2007,Riverside,18,6065043007
2007,Riverside,13,6065043008
2007,Riverside,15,6065043009
2007,Riverside,20,6065043010
2007,Riverside,32,6065043206
2007,Riverside,18,6065043211
2007,Riverside,22,6065043216
2007,Riverside,7,6065043217
2007,Riverside,18,6065043218
2007,Riverside,22,6065043220
2007,Riverside,22,6065043222
2007,Riverside,25,6065043227
2007,Riverside,34,6065043228
2007,Riverside,87,6065043229
2007,Riverside,4,6065043235
2007,Riverside,38,6065043239
2007,Riverside,19,6065043240
2007,Riverside,20,6065043242
2007,Riverside,35,6065043244
2007,Riverside,31,6065043246
2007,Riverside,17,6065043247
2007,Riverside,12,6065043248
2007,Riverside,19,6065043250
2007,Riverside,17,6065043252
2007,Riverside,25,6065043254
2007,Riverside,8,6065043256
2007,Riverside,24,6065043257
2007,Riverside,22,6065043262
2007,Riverside,18,6065043264
2007,Riverside,8,6065043265
2007,Riverside,12,6065043266
2007,Riverside,36,6065043267
2007,Riverside,28,6065043270
2007,Riverside,26,6065043271
2007,Riverside,17,6065043272
2007,Riverside,14,6065043274
2007,Riverside,10,6065043276
2007,Riverside,12,6065043278
2007,Riverside,52,6065043279
2007,Riverside,87,6065043291
2007,Riverside,67,6065043304
2007,Riverside,66,6065043306
2007,Riverside,143,6065043307
2007,Riverside,27,6065043308
2007,Riverside,40,6065043309
2007,Riverside,29,6065043310
2007,Riverside,16,6065043311
2007,Riverside,24,6065043312
2007,Riverside,23,6065043313
2007,Riverside,40,6065043314
2007,Riverside,31,6065043315
2007,Riverside,90,6065043316
2007,Riverside,39,6065043317
2007,Riverside,46,6065043401
2007,Riverside,31,6065043403
2007,Riverside,65,6065043404
2007,Riverside,92,6065043405
2007,Riverside,95,6065043503
2007,Riverside,78,6065043504
2007,Riverside,116,6065043505
2007,Riverside,63,6065043506
2007,Riverside,81,6065043507
2007,Riverside,78,6065043508
2007,Riverside,59,6065043509
2007,Riverside,33,6065043512
2007,Riverside,40,6065043513
2007,Riverside,12,6065043517
2007,Riverside,34,6065043601
2007,Riverside,33,6065043602
2007,Riverside,70,6065043701
2007,Riverside,57,6065043702
2007,Riverside,27,6065043703
2007,Riverside,69,6065043802
2007,Riverside,31,6065043807
2007,Riverside,70,6065043809
2007,Riverside,37,6065043810
2007,Riverside,42,6065043811
2007,San Bernardino,1,6065043811
2007,Riverside,136,6065043812
2007,Riverside,35,6065043813
2007,Riverside,24,6065043814
2007,Riverside,18,6065043818
2007,Riverside,14,6065043820
2007,Riverside,13,6065043821
2007,Riverside,10,6065043822
2007,San Bernardino,2,6065043822
2007,Riverside,10,6065043823
2007,San Bernardino,1,6065043823
2007,Riverside,41,6065043900
2007,Riverside,15,6065044000
2007,Riverside,21,6065044101
2007,Riverside,28,6065044102
2007,Riverside,103,6065044103
2007,Riverside,15,6065044104
2007,Riverside,37,6065044200
2007,Riverside,39,6065044300
2007,Riverside,46,6065044402
2007,NA,1,6065044402
2007,Riverside,33,6065044403
2007,NA,1,6065044403
2007,Riverside,10,6065044404
2007,Riverside,27,6065044405
2007,Riverside,67,6065044505
2007,Riverside,36,6065044507
2007,Riverside,26,6065044509
2007,Riverside,28,6065044510
2007,Riverside,28,6065044515
2007,Riverside,47,6065044516
2007,Riverside,27,6065044517
2007,Riverside,45,6065044518
2007,Riverside,15,6065044520
2007,Riverside,7,6065044521
2007,Riverside,44,6065044522
2007,Riverside,33,6065044602
2007,Riverside,27,6065044604
2007,Riverside,28,6065044605
2007,Riverside,35,6065044606
2007,Riverside,59,6065044701
2007,Riverside,7,6065044702
2007,Riverside,28,6065044804
2007,Riverside,34,6065044805
2007,Riverside,31,6065044806
2007,Riverside,11,6065044807
2007,Riverside,28,6065044904
2007,Riverside,13,6065044907
2007,Riverside,46,6065044911
2007,Los Angeles,1,6065044915
2007,Riverside,21,6065044915
2007,Riverside,31,6065044916
2007,Riverside,71,6065044917
2007,Riverside,80,6065044918
2007,Riverside,115,6065044919
2007,Riverside,34,6065044921
2007,Riverside,21,6065044922
2007,Riverside,14,6065044923
2007,Riverside,16,6065044924
2007,Riverside,30,6065044925
2007,Riverside,28,6065044926
2007,Riverside,30,6065044927
2007,Riverside,62,6065044928
2007,Riverside,45,6065044929
2007,Riverside,24,6065044930
2007,Riverside,14,6065044931
2007,Riverside,28,6065044932
2007,Riverside,34,6065045000
2007,Riverside,58,6065045103
2007,Riverside,67,6065045108
2007,Riverside,21,6065045109
2007,Riverside,25,6065045110
2007,Riverside,31,6065045114
2007,Riverside,26,6065045115
2007,Riverside,15,6065045116
2007,Riverside,37,6065045117
2007,Riverside,16,6065045118
2007,Riverside,22,6065045119
2007,Riverside,21,6065045120
2007,Riverside,53,6065045121
2007,Riverside,26,6065045122
2007,Riverside,21,6065045123
2007,Riverside,14,6065045124
2007,Riverside,24,6065045125
2007,Riverside,26,6065045207
2007,Riverside,21,6065045209
2007,Riverside,14,6065045212
2007,Riverside,34,6065045213
2007,Riverside,19,6065045214
2007,Riverside,34,6065045215
2007,Riverside,3,6065045216
2007,Riverside,20,6065045217
2007,Riverside,8,6065045222
2007,Riverside,21,6065045224
2007,Riverside,18,6065045226
2007,Riverside,7,6065045228
2007,Riverside,14,6065045233
2007,Riverside,30,6065045302
2007,Riverside,13,6065045303
2007,Riverside,18,6065045304
2007,Riverside,15,6065045501
2007,Riverside,36,6065045502
2007,Riverside,28,6065045604
2007,Imperial,1,6065045605
2007,Riverside,25,6065045605
2007,Riverside,11,6065045606
2007,Riverside,15,6065045608
2007,Riverside,22,6065045609
2007,Riverside,21,6065045703
2007,Riverside,20,6065045704
2007,Riverside,10,6065045705
2007,Riverside,19,6065045706
2007,Riverside,17,6065045707
2007,Riverside,10,6065045900
2007,Riverside,20,6065046101
2007,Riverside,12,6065046102
2007,Riverside,16,6065046103
2007,Riverside,20,6065046200
2007,Riverside,26,6065046401
2007,Riverside,31,6065046402
2007,Riverside,33,6065046403
2007,Riverside,27,6065046404
2007,Riverside,24,6065046405
2007,Riverside,9,6065046500
2007,Riverside,8,6065046601
2007,Riverside,21,6065046602
2007,Riverside,64,6065046700
2007,Riverside,28,6065046800
2007,Riverside,21,6065046900
2007,Riverside,22,6065047000
2007,Riverside,28,6065047201
2007,Riverside,27,6065047202
2007,Riverside,22,6065047900
2007,Riverside,11,6065048100
2007,Riverside,13,6065048200
2007,Riverside,15,6065048300
2007,Riverside,19,6065048700
2007,Riverside,23,6065048800
2007,Riverside,12,6065048901
2007,Riverside,26,6065048902
2007,Riverside,14,6065049000
2007,Riverside,38,6065049100
2007,Riverside,29,6065049400
2007,Riverside,27,6065049500
2007,Riverside,17,6065049600
2007,Riverside,31,6065049700
2007,Riverside,20,6065049800
2007,Riverside,33,6065050300
2007,Riverside,26,6065050400
2007,Riverside,37,6065050500
2007,Riverside,27,6065050600
2007,Riverside,26,6065050700
2007,Riverside,11,6065050900
2007,Riverside,16,6065051100
2007,Riverside,21,6065051200
2007,Riverside,72,6065051300
2007,Riverside,120,6065051400
2007,Riverside,14,6065940400
2007,Riverside,37,6065940500
2007,Riverside,39,6065940600
2007,Riverside,37,6065940700
2007,Riverside,50,6065940800
2007,Riverside,41,6065940900
2007,Riverside,68,6065941000
2007,Riverside,35,6065941100
2007,Riverside,27,6065941200
2007,Riverside,27,6065941300
2007,Riverside,70,6065941400
2007,Riverside,39,6065941500
2007,Riverside,1,6065981000
2007,Sacramento,25,6067000100
2007,Sacramento,47,6067000200
2007,Sacramento,19,6067000300
2007,Sacramento,17,6067000400
2007,Sacramento,16,6067000500
2007,Sacramento,10,6067000600
2007,Sacramento,28,6067000700
2007,Sacramento,36,6067000800
