GEOID,COUNTYFP,ALAND,AWATER,GEOID_0,county
6037237101,37,628939,0,06037237101,Los Angeles
6037237202,37,1108042,472,06037237202,Los Angeles
6037237500,37,337329,0,06037237500,Los Angeles
6037237720,37,325225,0,06037237720,Los Angeles
6037703100,37,2662193,1987,06037703100,Los Angeles
6037800102,37,52696960,14552,06037800102,Los Angeles
6037800203,37,10391461,0,06037800203,Los Angeles
6037800325,37,2022558,287914,06037800325,Los Angeles
6037900602,37,5139263,0,06037900602,Los Angeles
6037900705,37,5278363,2576,06037900705,Los Angeles
6037900803,37,2638795,4409,06037900803,Los Angeles
6037900900,37,211862072,1597538,06037900900,Los Angeles
6037901009,37,2654221,0,06037901009,Los Angeles
6037238000,37,1663568,0,06037238000,Los Angeles
6037238200,37,1026629,0,06037238200,Los Angeles
6037239202,37,1275622,0,06037239202,Los Angeles
6037113422,37,1522529,7193,06037113422,Los Angeles
6037265520,37,767203,0,06037265520,Los Angeles
6037265700,37,1233092,0,06037265700,Los Angeles
6037267402,37,424965,3875,06037267402,Los Angeles
6037267501,37,453851,0,06037267501,Los Angeles
6037267600,37,1269482,0,06037267600,Los Angeles
6037271600,37,901111,4341,06037271600,Los Angeles
6037401304,37,10590598,994226,06037401304,Los Angeles
6037401602,37,2025761,0,06037401602,Los Angeles
6037401704,37,1811577,0,06037401704,Los Angeles
6037401902,37,2656563,3536,06037401902,Los Angeles
6037402200,37,5654048,0,06037402200,Los Angeles
6037402402,37,5341363,7116,06037402402,Los Angeles
6037402501,37,1015920,0,06037402501,Los Angeles
6037402705,37,865507,0,06037402705,Los Angeles
6037402706,37,1073873,0,06037402706,Los Angeles
6037101300,37,2581214,0,06037101300,Los Angeles
6037102103,37,1186484,0,06037102103,Los Angeles
6037102107,37,12908567,13753,06037102107,Los Angeles
6037103200,37,7414587,0,06037103200,Los Angeles
6037103400,37,2500753,0,06037103400,Los Angeles
6037104204,37,2664512,3735,06037104204,Los Angeles
6037104401,37,681117,0,06037104401,Los Angeles
6037104404,37,539620,0,06037104404,Los Angeles
6037104703,37,1168606,0,06037104703,Los Angeles
6037104821,37,531802,0,06037104821,Los Angeles
6037106010,37,2517816,0,06037106010,Los Angeles
6037106111,37,3813566,12394,06037106111,Los Angeles
6037106405,37,1171699,0,06037106405,Los Angeles
6037271701,37,997051,0,06037271701,Los Angeles
6037106603,37,15309978,3978,06037106603,Los Angeles
6037106643,37,4332693,0,06037106643,Los Angeles
6037106645,37,2527931,0,06037106645,Los Angeles
6037107020,37,994806,0,06037107020,Los Angeles
6037108202,37,5996863,3024,06037108202,Los Angeles
6037109100,37,2705905,0,06037109100,Los Angeles
6037109601,37,2214559,33284,06037109601,Los Angeles
6037111100,37,1059245,0,06037111100,Los Angeles
6037111206,37,2611197,11547,06037111206,Los Angeles
6037113101,37,2265262,2714,06037113101,Los Angeles
6037125402,37,696294,0,06037125402,Los Angeles
6037127803,37,640871,0,06037127803,Los Angeles
6037127910,37,649792,0,06037127910,Los Angeles
6037128702,37,1642311,18542,06037128702,Los Angeles
6037132700,37,1310875,10477,06037132700,Los Angeles
6037134710,37,566354,4275,06037134710,Los Angeles
6037135114,37,1265333,4641,06037135114,Los Angeles
6037137201,37,1990842,3350,06037137201,Los Angeles
6037139402,37,2443891,0,06037139402,Los Angeles
6037139600,37,2477489,0,06037139600,Los Angeles
6037127400,37,2157566,24074,06037127400,Los Angeles
6037139801,37,3665744,0,06037139801,Los Angeles
6037141400,37,1997410,0,06037141400,Los Angeles
6037181000,37,4107036,30513,06037181000,Los Angeles
6037183103,37,638535,18087,06037183103,Los Angeles
6037183220,37,535234,0,06037183220,Los Angeles
6037188100,37,2097116,16592,06037188100,Los Angeles
6037189400,37,1446822,0,06037189400,Los Angeles
6037190301,37,403361,0,06037190301,Los Angeles
6037191500,37,641385,0,06037191500,Los Angeles
6037192510,37,340750,0,06037192510,Los Angeles
6037192610,37,415408,0,06037192610,Los Angeles
6037194402,37,589168,0,06037194402,Los Angeles
6037195100,37,1566297,329063,06037195100,Los Angeles
6037408005,37,3680014,4628,06037408005,Los Angeles
6037408133,37,1057185,0,06037408133,Los Angeles
6037408136,37,1009419,0,06037408136,Los Angeles
6037408140,37,917605,0,06037408140,Los Angeles
6037408141,37,1121077,0,06037408141,Los Angeles
6037408705,37,1927095,953,06037408705,Los Angeles
6037408722,37,2105580,0,06037408722,Los Angeles
6037430003,37,11900074,0,06037430003,Los Angeles
6037463900,37,1873331,8648,06037463900,Los Angeles
6037432500,37,2611603,204454,06037432500,Los Angeles
6037432802,37,591782,0,06037432802,Los Angeles
6037432901,37,1134679,0,06037432901,Los Angeles
6037433101,37,1492029,70812,06037433101,Los Angeles
6037433200,37,1774673,0,06037433200,Los Angeles
6037433402,37,571562,0,06037433402,Los Angeles
6037433601,37,1122988,0,06037433601,Los Angeles
6037433602,37,927110,34343,06037433602,Los Angeles
6037433801,37,1571269,0,06037433801,Los Angeles
6037460000,37,6758812,8922,06037460000,Los Angeles
6037541200,37,2123399,11593,06037541200,Los Angeles
6037541603,37,1254760,0,06037541603,Los Angeles
6037541801,37,714941,0,06037541801,Los Angeles
6037541802,37,1094514,0,06037541802,Los Angeles
6037542105,37,623487,0,06037542105,Los Angeles
6037542200,37,1328440,55915,06037542200,Los Angeles
6037460100,37,5659644,16289,06037460100,Los Angeles
6037460301,37,4955984,13382,06037460301,Los Angeles
6037464200,37,3490760,11524,06037464200,Los Angeles
6037480101,37,1136820,0,06037480101,Los Angeles
6037480202,37,1517325,0,06037480202,Los Angeles
6037480500,37,2111083,0,06037480500,Los Angeles
6037480702,37,2175009,0,06037480702,Los Angeles
6037480802,37,1713241,0,06037480802,Los Angeles
6037480804,37,838408,0,06037480804,Los Angeles
6037481002,37,934617,0,06037481002,Los Angeles
6037481103,37,1420414,0,06037481103,Los Angeles
6037481202,37,1563597,0,06037481202,Los Angeles
6037481300,37,896760,0,06037481300,Los Angeles
6037482402,37,3339808,137469,06037482402,Los Angeles
6037460600,37,4235024,16967,06037460600,Los Angeles
6037502700,37,6982971,0,06037502700,Los Angeles
6037502801,37,2223659,0,06037502801,Los Angeles
6037503000,37,1328698,0,06037503000,Los Angeles
6037461100,37,1949756,8976,06037461100,Los Angeles
6037461502,37,1172566,0,06037461502,Los Angeles
6037430102,37,1294195,0,06037430102,Los Angeles
6037430200,37,5143115,3236,06037430200,Los Angeles
6037430302,37,1937348,1671,06037430302,Los Angeles
6037430701,37,2977806,13098,06037430701,Los Angeles
6037920026,37,12616910,0,06037920026,Los Angeles
6037920032,37,12317337,0,06037920032,Los Angeles
6037920033,37,3439062,1532,06037920033,Los Angeles
6037920037,37,932567,0,06037920037,Los Angeles
6037920039,37,1042081,1043,06037920039,Los Angeles
6037430802,37,1856894,1218,06037430802,Los Angeles
6037430901,37,1164433,0,06037430901,Los Angeles
6037431200,37,1482051,0,06037431200,Los Angeles
6037431400,37,1581554,203717,06037431400,Los Angeles
6037431501,37,1033376,10032,06037431501,Los Angeles
6037431600,37,2060181,0,06037431600,Los Angeles
6037432101,37,1172403,0,06037432101,Los Angeles
6037432202,37,1382316,1122,06037432202,Los Angeles
6037432401,37,1049352,0,06037432401,Los Angeles
6037482521,37,1545618,685,06037482521,Los Angeles
6037482600,37,2714117,130228,06037482600,Los Angeles
6037500202,37,6337498,19754,06037500202,Los Angeles
6037500402,37,1343474,0,06037500402,Los Angeles
6037920042,37,3760658,0,06037920042,Los Angeles
6037920045,37,1869926,0,06037920045,Los Angeles
6037920107,37,11407978,13278,06037920107,Los Angeles
6037920112,37,1728570,0,06037920112,Los Angeles
6037920114,37,2835169,0,06037920114,Los Angeles
6037500700,37,2596024,652906,06037500700,Los Angeles
6037500900,37,1415986,0,06037500900,Los Angeles
6037501200,37,1417554,0,06037501200,Los Angeles
6037501504,37,745546,0,06037501504,Los Angeles
6037501700,37,1392279,0,06037501700,Los Angeles
6037502100,37,1932187,0,06037502100,Los Angeles
6037502301,37,1598866,0,06037502301,Los Angeles
6037503105,37,1097315,13269,06037503105,Los Angeles
6037920116,37,7423211,1353,06037920116,Los Angeles
6037920119,37,5064036,1082,06037920119,Los Angeles
6037920312,37,12756216,4780,06037920312,Los Angeles
6037920314,37,11358678,1533,06037920314,Los Angeles
6037920332,37,4266567,4637,06037920332,Los Angeles
6037920339,37,33718926,228821,06037920339,Los Angeles
6037980002,37,6773682,208608,06037980002,Los Angeles
6037980003,37,191999251,1178374,06037980003,Los Angeles
6037980010,37,3757604,76091,06037980010,Los Angeles
6037533805,37,432100,0,06037533805,Los Angeles
6037533806,37,949588,280270,06037533806,Los Angeles
6037535101,37,1133929,0,06037535101,Los Angeles
6037535300,37,1080458,0,06037535300,Los Angeles
6037535501,37,491743,0,06037535501,Los Angeles
6037535603,37,784471,1370,06037535603,Los Angeles
6037535701,37,771561,0,06037535701,Los Angeles
6037535802,37,796244,0,06037535802,Los Angeles
6037535901,37,840406,0,06037535901,Los Angeles
6037536000,37,1307093,0,06037536000,Los Angeles
6037980014,37,6478839,973261,06037980014,Los Angeles
6037980019,37,44210349,31076,06037980019,Los Angeles
6037980022,37,5391718,885969,06037980022,Los Angeles
6037980024,37,7998854,288250,06037980024,Los Angeles
6037980028,37,17299747,2367417,06037980028,Los Angeles
6037536104,37,1963265,0,06037536104,Los Angeles
6037540201,37,260771,0,06037540201,Los Angeles
6037540203,37,901215,0,06037540203,Los Angeles
6037540501,37,1452738,0,06037540501,Los Angeles
6037540800,37,1980043,12153,06037540800,Los Angeles
6037540901,37,1163425,331,06037540901,Los Angeles
6037541100,37,1244462,0,06037541100,Los Angeles
6037461700,37,2184326,23766,06037461700,Los Angeles
6037461902,37,835320,0,06037461902,Los Angeles
6037462100,37,1043919,0,06037462100,Los Angeles
6037462400,37,1305486,10596,06037462400,Los Angeles
6037462600,37,1048627,0,06037462600,Los Angeles
6037462700,37,1675553,0,06037462700,Los Angeles
6037463101,37,1135461,1613,06037463101,Los Angeles
6037463300,37,660680,0,06037463300,Los Angeles
6037463601,37,928142,0,06037463601,Los Angeles
6037463700,37,1725310,10596,06037463700,Los Angeles
6037291300,37,2353750,45836,06037291300,Los Angeles
6037293302,37,1119337,0,06037293302,Los Angeles
6037293307,37,337472,0,06037293307,Los Angeles
6037294120,37,1560996,0,06037294120,Los Angeles
6037294421,37,673257,0,06037294421,Los Angeles
6037294620,37,841598,0,06037294620,Los Angeles
6037294900,37,644544,0,06037294900,Los Angeles
6037295103,37,2056812,1202,06037295103,Los Angeles
6037296600,37,841947,0,06037296600,Los Angeles
6037297202,37,575787,0,06037297202,Los Angeles
6037297300,37,1231960,1164971,06037297300,Los Angeles
6037265420,37,730768,0,06037265420,Los Angeles
6037297602,37,622070,0,06037297602,Los Angeles
6037300200,37,1897425,5580,06037300200,Los Angeles
6037300600,37,2226739,36667,06037300600,Los Angeles
6037300701,37,13297799,59420,06037300701,Los Angeles
6037300800,37,6095447,41009,06037300800,Los Angeles
6037300902,37,4391554,7548,06037300902,Los Angeles
6037301205,37,773299,0,06037301205,Los Angeles
6037301206,37,828425,0,06037301206,Los Angeles
6037301502,37,667447,0,06037301502,Los Angeles
6037301601,37,2255954,1299,06037301601,Los Angeles
6037302002,37,502792,0,06037302002,Los Angeles
6037302102,37,1037513,0,06037302102,Los Angeles
6037302104,37,569425,0,06037302104,Los Angeles
6037302401,37,1371142,0,06037302401,Los Angeles
6037302504,37,377187,0,06037302504,Los Angeles
6037700502,37,504038,0,06037700502,Los Angeles
6037700901,37,1055202,0,06037700901,Los Angeles
6037701000,37,1423217,0,06037701000,Los Angeles
6037701100,37,2530605,0,06037701100,Los Angeles
6037701501,37,617473,0,06037701501,Los Angeles
6037701602,37,660538,0,06037701602,Los Angeles
6037701801,37,1899394,0,06037701801,Los Angeles
6037702201,37,1204124,0,06037702201,Los Angeles
6037702300,37,2600727,0,06037702300,Los Angeles
6037702501,37,1333944,9889,06037702501,Los Angeles
6037702502,37,1798264,16889,06037702502,Los Angeles
6037702802,37,610045,0,06037702802,Los Angeles
6037703001,37,4740882,6068,06037703001,Los Angeles
6037101122,37,2644044,0,06037101122,Los Angeles
6037310100,37,13135918,58294,06037310100,Los Angeles
6037310202,37,915006,0,06037310202,Los Angeles
6037310602,37,890966,0,06037310602,Los Angeles
6037310702,37,1052158,0,06037310702,Los Angeles
6037310703,37,1008777,0,06037310703,Los Angeles
6037311200,37,989257,0,06037311200,Los Angeles
6037311400,37,939132,0,06037311400,Los Angeles
6037311600,37,2808937,6146,06037311600,Los Angeles
6037311802,37,811569,12346,06037311802,Los Angeles
6037401202,37,3145492,37405,06037401202,Los Angeles
6037401303,37,5910050,3931,06037401303,Los Angeles
6037271901,37,637161,21017,06037271901,Los Angeles
6037271902,37,924201,0,06037271902,Los Angeles
6037272302,37,505134,0,06037272302,Los Angeles
6037273200,37,641916,0,06037273200,Los Angeles
6037273502,37,593096,193545,06037273502,Los Angeles
6037273700,37,690354,0,06037273700,Los Angeles
6037275200,37,462852,1250,06037275200,Los Angeles
6037275311,37,1255303,37063,06037275311,Los Angeles
6037275602,37,2516544,70151,06037275602,Los Angeles
6037276100,37,984959,0,06037276100,Los Angeles
6037276603,37,454678,0,06037276603,Los Angeles
6037276604,37,838374,0,06037276604,Los Angeles
6037278001,37,1614002,779,06037278001,Los Angeles
6037291110,37,711350,0,06037291110,Los Angeles
6037291210,37,1242661,0,06037291210,Los Angeles
6037901101,37,5221202,2777,06037901101,Los Angeles
6037901205,37,49194419,110434,06037901205,Los Angeles
6037901213,37,61887912,245770,06037901213,Los Angeles
6037910002,37,72477617,233719,06037910002,Los Angeles
6037910209,37,2881433,51841,06037910209,Los Angeles
6037910301,37,3947651,0,06037910301,Los Angeles
6037910404,37,2574167,1936,06037910404,Los Angeles
6037910504,37,1589440,0,06037910504,Los Angeles
6037910605,37,1343334,6658,06037910605,Los Angeles
6037910705,37,5731020,12334,06037910705,Los Angeles
6037910707,37,6663467,55480,06037910707,Los Angeles
6037194200,37,2603215,0,06037194200,Los Angeles
6037194500,37,685342,0,06037194500,Los Angeles
6037195202,37,877982,0,06037195202,Los Angeles
6037195710,37,483407,0,06037195710,Los Angeles
6037195901,37,290879,0,06037195901,Los Angeles
6037406800,37,1730193,14903,06037406800,Los Angeles
6037407101,37,1135256,0,06037407101,Los Angeles
6037407302,37,804803,0,06037407302,Los Angeles
6037407502,37,1029828,0,06037407502,Los Angeles
6037407801,37,1072033,0,06037407801,Los Angeles
6037407900,37,1495757,304,06037407900,Los Angeles
6037128102,37,648808,0,06037128102,Los Angeles
6037128210,37,549953,0,06037128210,Los Angeles
6037128400,37,1725909,0,06037128400,Los Angeles
6037128602,37,1134338,0,06037128602,Los Angeles
6037128802,37,971146,0,06037128802,Los Angeles
6037131100,37,1101835,0,06037131100,Los Angeles
6037131300,37,1118011,0,06037131300,Los Angeles
6037131800,37,1315590,0,06037131800,Los Angeles
6037131900,37,1318217,0,06037131900,Los Angeles
6037132102,37,1371329,0,06037132102,Los Angeles
6037132502,37,614443,10361,06037132502,Los Angeles
6037133000,37,997188,5043,06037133000,Los Angeles
6037195903,37,238084,0,06037195903,Los Angeles
6037408003,37,1363454,1729,06037408003,Los Angeles
6037115101,37,3882386,0,06037115101,Los Angeles
6037115104,37,1020176,0,06037115104,Los Angeles
6037115401,37,1905159,0,06037115401,Los Angeles
6037115404,37,946597,6707,06037115404,Los Angeles
6037117201,37,791647,0,06037117201,Los Angeles
6037134001,37,581333,2186,06037134001,Los Angeles
6037134303,37,1570731,14224,06037134303,Los Angeles
6037134304,37,1020439,0,06037134304,Los Angeles
6037134422,37,2338226,9988,06037134422,Los Angeles
6037134424,37,3710997,0,06037134424,Los Angeles
6037134720,37,989535,0,06037134720,Los Angeles
6037134903,37,564484,1794,06037134903,Los Angeles
6037134905,37,2586737,0,06037134905,Los Angeles
6037135201,37,1531444,351,06037135201,Los Angeles
6037135202,37,1762612,0,06037135202,Los Angeles
6037137000,37,3005794,4374,06037137000,Los Angeles
6037137402,37,3082254,0,06037137402,Los Angeles
6037137501,37,2514410,0,06037137501,Los Angeles
6037137504,37,3837564,0,06037137504,Los Angeles
6037183510,37,500438,0,06037183510,Los Angeles
6037117301,37,1331906,0,06037117301,Los Angeles
6037117408,37,376512,0,06037117408,Los Angeles
6037119001,37,1016688,56537,06037119001,Los Angeles
6037119201,37,947373,4796,06037119201,Los Angeles
6037119341,37,326387,0,06037119341,Los Angeles
6037121222,37,1334916,0,06037121222,Los Angeles
6037121801,37,485688,0,06037121801,Los Angeles
6037121900,37,1687515,0,06037121900,Los Angeles
6037122200,37,1704843,0,06037122200,Los Angeles
6037123010,37,1015849,0,06037123010,Los Angeles
6037123204,37,324206,0,06037123204,Los Angeles
6037123206,37,602849,0,06037123206,Los Angeles
6037123301,37,1303487,0,06037123301,Los Angeles
6037123420,37,778597,8126,06037123420,Los Angeles
6037123601,37,1504231,28231,06037123601,Los Angeles
6037123901,37,1291196,0,06037123901,Los Angeles
6037123902,37,664412,0,06037123902,Los Angeles
6037124203,37,324261,0,06037124203,Los Angeles
6037141700,37,3244103,0,06037141700,Los Angeles
6037143300,37,1649228,5619,06037143300,Los Angeles
6037143604,37,534145,27731,06037143604,Los Angeles
6037143800,37,2606925,0,06037143800,Los Angeles
6037143901,37,5281923,11638,06037143901,Los Angeles
6037181500,37,1094424,0,06037181500,Los Angeles
6037183222,37,928679,0,06037183222,Los Angeles
6037183401,37,485332,0,06037183401,Los Angeles
6037183520,37,427707,0,06037183520,Los Angeles
6037183810,37,454934,0,06037183810,Los Angeles
6037185100,37,2278049,0,06037185100,Los Angeles
6037185203,37,548004,0,06037185203,Los Angeles
6037185320,37,587862,2709,06037185320,Los Angeles
6037186201,37,522020,0,06037186201,Los Angeles
6037186301,37,1162538,0,06037186301,Los Angeles
6037186403,37,539643,0,06037186403,Los Angeles
6037187101,37,760497,27646,06037187101,Los Angeles
